Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
56,56,7268,9.983235768,-8.853229049,SER,0.737862077533166,344.5162,0.0011,344.4569,0.0011,6.3527,0.0074,17.5568,0.0007,1.7219,0.0027,0.8097,0.0004,-30.4880,0.0836,344.5162,0.0011,344.4569,0.0011,7.0892,0.0040,17.1084,0.0004,1.6843,0.0013,0.8097,0.0004,-30.4880,0.0836,344.5162,0.0011,344.4569,0.0011,7.7919,0.0081,16.9197,0.0008,1.6484,0.0023,0.8097,0.0004,-30.4880,0.0836,344.5162,0.0011,344.4569,0.0011,8.5526,0.0146,16.7452,0.0017,1.6096,0.0043,0.8097,0.0004,-30.4880,0.0836
57,57,1521,349.281527502,13.423003217,SER,0.295316237153645,346.8083,0.0119,345.5385,0.0057,25.9339,0.0288,17.2835,0.0010,0.8393,0.0014,0.4449,0.0003,-64.7448,0.0360,346.8083,0.0119,345.5385,0.0057,25.7318,0.0305,16.9366,0.0014,0.8646,0.0014,0.4449,0.0003,-64.7448,0.0360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.8083,0.0119,345.5385,0.0057,25.3300,0.0703,16.7593,0.0027,0.9150,0.0036,0.4449,0.0003,-64.7448,0.0360
59,59,1944,119.033976989,28.559513637,SER,0.452058575497724,344.2776,0.0352,342.6368,0.0329,37.5637,0.2642,17.7496,0.0058,1.4377,0.0104,0.4966,0.0014,47.5892,0.1830,344.2776,0.0352,342.6368,0.0329,35.9810,0.1819,17.3347,0.0047,1.3940,0.0071,0.4966,0.0014,47.5892,0.1830,344.2776,0.0352,342.6368,0.0329,34.4708,0.2610,17.1932,0.0083,1.3523,0.0111,0.4966,0.0014,47.5892,0.1830,344.2776,0.0352,342.6368,0.0329,32.8361,0.4280,17.1295,0.0117,1.3072,0.0185,0.4966,0.0014,47.5892,0.1830
60,60,790,12.430715216,-8.72144578,PSF,0.412270649313853,342.7986,0.0050,340.2616,0.0183,17.7183,0.0289,17.6395,0.0014,0.7085,0.0036,0.2134,0.0004,-11.3615,0.0297,342.7986,0.0050,340.2616,0.0183,18.1136,0.0235,17.4898,0.0016,0.6946,0.0022,0.2134,0.0004,-11.3615,0.0297,342.7986,0.0050,340.2616,0.0183,18.4908,0.0345,17.4867,0.0021,0.6813,0.0035,0.2134,0.0004,-11.3615,0.0297,342.7986,0.0050,340.2616,0.0183,18.8991,0.0536,17.4122,0.0029,0.6669,0.0061,0.2134,0.0004,-11.3615,0.0297
61,61,4500,155.769280733,11.122025491,SER,0.335540048761777,344.2776,0.0132,344.3733,0.0117,22.0129,0.0687,17.9585,0.0026,1.0354,0.0051,0.3568,0.0004,-48.7803,0.0518,344.2776,0.0132,344.3733,0.0117,22.0255,0.0424,17.5586,0.0018,1.0715,0.0030,0.3568,0.0004,-48.7803,0.0518,344.2776,0.0132,344.3733,0.0117,22.0375,0.0534,17.4075,0.0019,1.1060,0.0038,0.3568,0.0004,-48.7803,0.0518,344.2776,0.0132,344.3733,0.0117,22.0506,0.0907,17.3107,0.0040,1.1434,0.0066,0.3568,0.0004,-48.7803,0.0518
64,64,5219,348.828811266,-0.989280946,SER,1.10111060858597,343.5404,0.0025,343.0473,0.0028,13.4879,0.0138,17.9103,0.0008,1.1722,0.0017,0.7086,0.0004,-42.0828,0.0624,343.5404,0.0025,343.0473,0.0028,13.3060,0.0096,17.5464,0.0006,1.2265,0.0012,0.7086,0.0004,-42.0828,0.0624,343.5404,0.0025,343.0473,0.0028,13.1325,0.0179,17.4456,0.0012,1.2783,0.0023,0.7086,0.0004,-42.0828,0.0624,343.5404,0.0025,343.0473,0.0028,12.9446,0.0304,17.3367,0.0024,1.3344,0.0039,0.7086,0.0004,-42.0828,0.0624
66,66,12498,37.413625018,0.12327096,SER,0.969485996119457,343.6535,0.0007,344.4969,0.0009,7.2018,0.0064,17.5916,0.0006,2.4733,0.0026,0.6201,0.0002,21.7693,0.0256,343.6535,0.0007,344.4969,0.0009,7.7861,0.0036,17.0938,0.0003,2.4286,0.0016,0.6201,0.0002,21.7693,0.0256,343.6535,0.0007,344.4969,0.0009,8.3436,0.0053,16.8783,0.0004,2.3860,0.0017,0.6201,0.0002,21.7693,0.0256,343.6535,0.0007,344.4969,0.0009,8.9471,0.0096,16.6780,0.0007,2.3399,0.0030,0.6201,0.0002,21.7693,0.0256
68,68,1967,146.491648238,5.251489136,SER,0.352932776320073,344.4789,0.0015,344.6492,0.0022,6.5500,0.0037,17.0898,0.0005,0.6803,0.0012,0.5815,0.0003,-10.1090,0.0369,344.4789,0.0015,344.6492,0.0022,6.4585,0.0028,16.7275,0.0004,0.8581,0.0008,0.5815,0.0003,-10.1090,0.0369,344.4789,0.0015,344.6492,0.0022,6.3713,0.0047,16.5621,0.0009,1.0278,0.0015,0.5815,0.0003,-10.1090,0.0369,344.4789,0.0015,344.6492,0.0022,6.2768,0.0076,16.4750,0.0010,1.2114,0.0025,0.5815,0.0003,-10.1090,0.0369
69,69,2073,205.12415494,4.296110877,SER,0.680553872251149,342.4036,0.0098,344.0011,0.0051,11.3170,0.0293,17.7282,0.0019,1.2636,0.0055,0.4194,0.0006,-82.7018,0.0709,342.4036,0.0098,344.0011,0.0051,12.1154,0.0266,17.4993,0.0020,1.2795,0.0038,0.4194,0.0006,-82.7018,0.0709,342.4036,0.0098,344.0011,0.0051,12.8772,0.0455,17.4136,0.0032,1.2946,0.0058,0.4194,0.0006,-82.7018,0.0709,342.4036,0.0098,344.0011,0.0051,13.7019,0.0721,17.2885,0.0046,1.3110,0.0096,0.4194,0.0006,-82.7018,0.0709
70,70,3657,226.882583071,1.132962847,SER,0.734468058637257,346.2810,0.0076,341.9413,0.0079,11.3855,0.0283,18.1396,0.0023,0.9441,0.0044,0.7968,0.0011,44.8183,0.2764,346.2810,0.0076,341.9413,0.0079,11.2843,0.0165,17.6756,0.0014,0.9372,0.0026,0.7968,0.0011,44.8183,0.2764,346.2810,0.0076,341.9413,0.0079,11.1878,0.0254,17.4792,0.0027,0.9307,0.0038,0.7968,0.0011,44.8183,0.2764,346.2810,0.0076,341.9413,0.0079,11.0833,0.0449,17.3486,0.0042,0.9236,0.0068,0.7968,0.0011,44.8183,0.2764
71,71,3437,180.651375275,4.549937959,SER,0.877176006494166,342.8354,0.0132,344.6137,0.0191,20.4573,0.0405,17.4508,0.0018,0.8117,0.0026,0.6968,0.0007,19.9222,0.1662,342.8354,0.0132,344.6137,0.0191,20.5412,0.0346,17.0155,0.0023,0.8545,0.0019,0.6968,0.0007,19.9222,0.1662,342.8354,0.0132,344.6137,0.0191,20.6213,0.0476,16.8537,0.0026,0.8954,0.0028,0.6968,0.0007,19.9222,0.1662,342.8354,0.0132,344.6137,0.0191,20.7080,0.0711,16.7329,0.0033,0.9396,0.0046,0.6968,0.0007,19.9222,0.1662
72,72,9181,190.09123874,9.415286863,SER,0.586250488257037,339.9996,0.0134,346.5125,0.0110,22.0688,0.0375,17.7465,0.0014,0.8207,0.0034,0.1946,0.0003,50.6500,0.0224,339.9996,0.0134,346.5125,0.0110,22.3146,0.0286,17.3952,0.0014,0.8725,0.0020,0.1946,0.0003,50.6500,0.0224,339.9996,0.0134,346.5125,0.0110,22.5490,0.0461,17.2511,0.0020,0.9220,0.0035,0.1946,0.0003,50.6500,0.0224,339.9996,0.0134,346.5125,0.0110,22.8029,0.0748,17.1513,0.0035,0.9756,0.0061,0.1946,0.0003,50.6500,0.0224
73,73,5061,199.928570667,0.743022468,SER,0.709018934323457,343.6173,0.0201,343.4731,0.0087,34.3705,0.1159,17.5949,0.0029,1.3241,0.0056,0.3603,0.0005,-69.2768,0.0583,343.6173,0.0201,343.4731,0.0087,32.9524,0.0792,17.1361,0.0023,1.4392,0.0038,0.3603,0.0005,-69.2768,0.0583,343.6173,0.0201,343.4731,0.0087,31.5994,0.1138,16.9639,0.0033,1.5491,0.0060,0.3603,0.0005,-69.2768,0.0583,343.6173,0.0201,343.4731,0.0087,30.1347,0.1873,16.8958,0.0052,1.6680,0.0100,0.3603,0.0005,-69.2768,0.0583
74,74,835,14.948145107,-9.114647815,SER,0.445434338280032,343.8705,0.0183,344.3124,0.0133,24.4717,0.1120,17.9819,0.0039,1.3056,0.0066,0.6709,0.0012,-52.7246,0.2224,343.8705,0.0183,344.3124,0.0133,23.9680,0.0770,17.5282,0.0031,1.3241,0.0043,0.6709,0.0012,-52.7246,0.2224,343.8705,0.0183,344.3124,0.0133,23.4875,0.1044,17.3332,0.0041,1.3417,0.0064,0.6709,0.0012,-52.7246,0.2224,343.8705,0.0183,344.3124,0.0133,22.9673,0.1695,17.2543,0.0068,1.3608,0.0108,0.6709,0.0012,-52.7246,0.2224
76,76,2901,179.172409839,5.721040795,SER,0.3305097198871,343.7805,0.0024,344.0103,0.0017,3.4379,0.0054,17.9506,0.0010,1.7688,0.0084,0.4558,0.0009,-70.0405,0.0708,343.7805,0.0024,344.0103,0.0017,3.9206,0.0057,17.6734,0.0013,1.9008,0.0066,0.4558,0.0009,-70.0405,0.0708,343.7805,0.0024,344.0103,0.0017,4.3812,0.0098,17.6725,0.0017,2.0267,0.0090,0.4558,0.0009,-70.0405,0.0708,343.7805,0.0024,344.0103,0.0017,4.8798,0.0153,17.4502,0.0022,2.1631,0.0139,0.4558,0.0009,-70.0405,0.0708
77,77,3979,141.878877151,3.711384265,SER,0.651898020945331,344.9787,0.0158,344.3179,0.0126,26.0915,0.0243,16.7613,0.0009,0.5326,0.0012,0.7902,0.0005,71.3153,0.1377,344.9787,0.0158,344.3179,0.0126,26.2592,0.0223,16.3324,0.0011,0.6237,0.0010,0.7902,0.0005,71.3153,0.1377,344.9787,0.0158,344.3179,0.0126,26.4192,0.0335,16.1716,0.0013,0.7105,0.0017,0.7902,0.0005,71.3153,0.1377,344.9787,0.0158,344.3179,0.0126,26.5924,0.0508,16.0755,0.0021,0.8046,0.0027,0.7902,0.0005,71.3153,0.1377
78,78,3375,195.460636637,11.766675665,SER,0.322128307984533,342.8835,0.0060,345.1737,0.0039,10.7034,0.0124,18.1682,0.0010,0.7409,0.0022,0.4308,0.0003,57.5513,0.0429,342.8835,0.0060,345.1737,0.0039,11.0037,0.0102,17.6646,0.0010,0.8020,0.0015,0.4308,0.0003,57.5513,0.0429,342.8835,0.0060,345.1737,0.0039,11.2902,0.0159,17.4709,0.0020,0.8603,0.0024,0.4308,0.0003,57.5513,0.0429,342.8835,0.0060,345.1737,0.0039,11.6004,0.0251,17.3143,0.0018,0.9235,0.0041,0.4308,0.0003,57.5513,0.0429
80,80,2230,131.397714634,31.256060452,EXP,0.40869121769471,343.7930,0.0101,344.0719,0.0055,15.9487,0.0278,18.1176,0.0015,0.9832,0.0034,0.3059,0.0004,61.8644,0.0385,343.7930,0.0101,344.0719,0.0055,15.6832,0.0221,17.6127,0.0014,1.0023,0.0023,0.3059,0.0004,61.8644,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.7930,0.0101,344.0719,0.0055,15.1557,0.0528,17.1942,0.0031,1.0402,0.0061,0.3059,0.0004,61.8644,0.0385
81,81,7059,143.654175925,0.046067244,SER,1.59374974851503,344.2158,0.0037,344.3001,0.0016,21.5427,0.0138,16.5639,0.0005,1.4046,0.0011,0.3519,0.0001,66.6101,0.0130,344.2158,0.0037,344.3001,0.0016,21.7770,0.0195,16.2907,0.0008,1.4107,0.0015,0.3519,0.0001,66.6101,0.0130,344.2158,0.0037,344.3001,0.0016,22.0006,0.0358,16.1988,0.0026,1.4166,0.0027,0.3519,0.0001,66.6101,0.0130,344.2158,0.0037,344.3001,0.0016,22.2426,0.0551,16.1150,0.0019,1.4230,0.0041,0.3519,0.0001,66.6101,0.0130
82,82,5859,27.125580001,-0.212756331,SER,0.838870467167263,344.0203,0.0057,344.8164,0.0066,14.8276,0.0356,17.6789,0.0020,1.2593,0.0038,0.6482,0.0006,-41.3784,0.1033,344.0203,0.0057,344.8164,0.0066,15.7284,0.0203,17.2342,0.0011,1.2254,0.0024,0.6482,0.0006,-41.3784,0.1033,344.0203,0.0057,344.8164,0.0066,16.5878,0.0299,17.0313,0.0017,1.1930,0.0029,0.6482,0.0006,-41.3784,0.1033,344.0203,0.0057,344.8164,0.0066,17.5181,0.0534,16.8845,0.0027,1.1580,0.0048,0.6482,0.0006,-41.3784,0.1033
83,83,6587,322.765197069,-6.232858359,EXP,0.58510801620716,345.4114,0.0065,345.8624,0.0054,14.2298,0.0112,17.5753,0.0008,0.4812,0.0013,0.6034,0.0004,-49.8451,0.0578,345.4114,0.0065,345.8624,0.0054,14.3402,0.0107,17.2093,0.0009,0.5889,0.0011,0.6034,0.0004,-49.8451,0.0578,345.4114,0.0065,345.8624,0.0054,14.4456,0.0168,17.1293,0.0014,0.6916,0.0019,0.6034,0.0004,-49.8451,0.0578,345.4114,0.0065,345.8624,0.0054,14.5597,0.0258,16.9672,0.0019,0.8028,0.0032,0.6034,0.0004,-49.8451,0.0578
84,84,3244,122.057446886,6.808434616,SER,0.446614521319411,346.6554,0.0225,344.6345,0.0152,27.4595,0.0713,17.4930,0.0021,1.0699,0.0033,0.6499,0.0009,-67.3211,0.1483,346.6554,0.0225,344.6345,0.0152,27.3279,0.0492,17.1141,0.0018,1.0146,0.0022,0.6499,0.0009,-67.3211,0.1483,346.6554,0.0225,344.6345,0.0152,27.2024,0.0580,16.9872,0.0034,0.9619,0.0026,0.6499,0.0009,-67.3211,0.1483,346.6554,0.0225,344.6345,0.0152,27.0664,0.0908,16.8974,0.0031,0.9048,0.0042,0.6499,0.0009,-67.3211,0.1483
86,86,3242,153.31787569,5.10796314,SER,0.79782291376525,344.8158,0.0118,344.2233,0.0081,17.3386,0.0837,17.7168,0.0041,1.4145,0.0087,0.5039,0.0009,-55.3172,0.1268,344.8158,0.0118,344.2233,0.0081,16.5062,0.0475,17.5090,0.0026,1.5128,0.0050,0.5039,0.0009,-55.3172,0.1268,344.8158,0.0118,344.2233,0.0081,15.7120,0.0703,17.4759,0.0037,1.6066,0.0085,0.5039,0.0009,-55.3172,0.1268,344.8158,0.0118,344.2233,0.0081,14.8524,0.1256,17.4270,0.0071,1.7082,0.0150,0.5039,0.0009,-55.3172,0.1268
87,87,561,164.849637364,9.100560587,SER,0.461124471309208,344.1893,0.0066,343.7377,0.0035,12.6088,0.0334,17.6500,0.0020,1.3083,0.0053,0.4393,0.0004,66.9045,0.0517,344.1893,0.0066,343.7377,0.0035,13.3150,0.0207,17.2155,0.0016,1.3455,0.0031,0.4393,0.0004,66.9045,0.0517,344.1893,0.0066,343.7377,0.0035,13.9888,0.0261,17.0296,0.0013,1.3810,0.0034,0.4393,0.0004,66.9045,0.0517,344.1893,0.0066,343.7377,0.0035,14.7182,0.0443,16.8987,0.0028,1.4194,0.0059,0.4393,0.0004,66.9045,0.0517
88,88,333,138.829084625,10.650363808,SER,0.530265521287699,344.7948,0.0043,344.3533,0.0048,20.5433,0.0409,17.0418,0.0014,1.6981,0.0038,0.4298,0.0003,-42.5536,0.0347,344.7948,0.0043,344.3533,0.0048,20.5958,0.0255,16.6060,0.0010,1.6229,0.0023,0.4298,0.0003,-42.5536,0.0347,344.7948,0.0043,344.3533,0.0048,20.6460,0.0324,16.4178,0.0011,1.5511,0.0026,0.4298,0.0003,-42.5536,0.0347,344.7948,0.0043,344.3533,0.0048,20.7003,0.0547,16.3072,0.0023,1.4734,0.0045,0.4298,0.0003,-42.5536,0.0347
89,89,1896,2.168329474,14.009268534,EXP,0.772174028404934,340.9004,0.0544,342.9075,0.0196,28.7401,0.1548,17.9759,0.0048,1.0264,0.0074,0.3239,0.0009,-75.1076,0.1080,340.9004,0.0544,342.9075,0.0196,28.3931,0.1281,17.5141,0.0046,1.0092,0.0057,0.3239,0.0009,-75.1076,0.1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.9004,0.0544,342.9075,0.0196,27.7037,0.2842,17.2076,0.0098,0.9752,0.0147,0.3239,0.0009,-75.1076,0.1080
90,90,4826,204.280970945,4.692359838,REX,0.346307151194309,345.1748,0.0040,344.1495,0.0040,8.7833,0.0072,17.8855,0.0008,0.5519,0.0015,0.9947,0.0006,-20.3179,5.4283,345.1748,0.0040,344.1495,0.0040,8.7419,0.0055,17.3935,0.0007,0.6236,0.0009,0.9947,0.0006,-20.3179,5.4283,345.1748,0.0040,344.1495,0.0040,8.7025,0.0075,17.1825,0.0009,0.6919,0.0014,0.9947,0.0006,-20.3179,5.4283,345.1748,0.0040,344.1495,0.0040,8.6597,0.0118,17.0305,0.0015,0.7659,0.0025,0.9947,0.0006,-20.3179,5.4283
91,91,1820,35.245070523,-9.528582071,SER,0.864732358513659,343.5333,0.0030,344.1311,0.0031,17.3197,0.0097,16.6031,0.0005,0.8795,0.0012,0.4103,0.0001,43.5859,0.0151,343.5333,0.0030,344.1311,0.0031,17.5113,0.0057,16.2395,0.0004,0.8954,0.0007,0.4103,0.0001,43.5859,0.0151,343.5333,0.0030,344.1311,0.0031,17.6941,0.0085,16.1106,0.0005,0.9105,0.0009,0.4103,0.0001,43.5859,0.0151,343.5333,0.0030,344.1311,0.0031,17.8919,0.0149,15.9917,0.0009,0.9269,0.0017,0.4103,0.0001,43.5859,0.0151
92,92,1894,208.596811863,4.007097164,SER,0.419199288073194,345.7954,0.0103,343.8883,0.0096,30.4050,0.1345,17.5643,0.0035,1.6889,0.0073,0.5817,0.0009,46.1056,0.1077,345.7954,0.0103,343.8883,0.0096,28.4569,0.0876,17.1749,0.0023,1.6574,0.0044,0.5817,0.0009,46.1056,0.1077,345.7954,0.0103,343.8883,0.0096,26.5981,0.0976,17.0979,0.0033,1.6273,0.0056,0.5817,0.0009,46.1056,0.1077,345.7954,0.0103,343.8883,0.0096,24.5859,0.1565,17.0654,0.0050,1.5948,0.0097,0.5817,0.0009,46.1056,0.1077
93,93,3630,40.3408047,0.058136907,SER,0.804810058372321,344.0530,0.0025,344.0590,0.0019,5.0504,0.0084,18.2285,0.0013,1.4436,0.0059,0.5914,0.0006,72.6092,0.0796,344.0530,0.0025,344.0590,0.0019,5.0178,0.0052,17.6651,0.0008,1.5035,0.0034,0.5914,0.0006,72.6092,0.0796,344.0530,0.0025,344.0590,0.0019,4.9868,0.0069,17.4366,0.0011,1.5606,0.0042,0.5914,0.0006,72.6092,0.0796,344.0530,0.0025,344.0590,0.0019,4.9531,0.0117,17.2573,0.0018,1.6224,0.0075,0.5914,0.0006,72.6092,0.0796
94,94,1793,255.054553941,22.812882873,SER,0.445016138039402,343.1282,0.0361,343.6853,0.0155,33.2959,0.1530,17.9944,0.0042,1.1086,0.0070,0.3736,0.0007,-77.9305,0.0920,343.1282,0.0361,343.6853,0.0155,32.3411,0.1210,17.5579,0.0034,1.2427,0.0056,0.3736,0.0007,-77.9305,0.0920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.1282,0.0361,343.6853,0.0155,30.4439,0.2953,17.2878,0.0081,1.5090,0.0151,0.3736,0.0007,-77.9305,0.0920
95,95,2614,316.647423073,-5.682993807,SER,0.45217448402921,343.4790,0.0020,343.9918,0.0032,12.3352,0.0367,17.8086,0.0019,2.5592,0.0080,0.4493,0.0004,21.1007,0.0401,343.4790,0.0020,343.9918,0.0032,12.2255,0.0230,17.1472,0.0012,2.3316,0.0048,0.4493,0.0004,21.1007,0.0401,343.4790,0.0020,343.9918,0.0032,12.1207,0.0190,16.8676,0.0012,2.1144,0.0035,0.4493,0.0004,21.1007,0.0401,343.4790,0.0020,343.9918,0.0032,12.0074,0.0292,16.6952,0.0017,1.8794,0.0056,0.4493,0.0004,21.1007,0.0401
96,96,2483,47.888160853,-0.085903416,DEV,0.62689477300096,343.5388,0.0025,344.1427,0.0024,3.7782,0.0137,17.7481,0.0017,4.1277,0.0195,0.7916,0.0015,-74.3682,0.2565,343.5388,0.0025,344.1427,0.0024,5.6621,0.0260,17.3527,0.0023,4.1096,0.0163,0.7916,0.0015,-74.3682,0.2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.5388,0.0025,344.1427,0.0024,9.4055,0.0744,16.9232,0.0042,4.0736,0.0267,0.7916,0.0015,-74.3682,0.2565
97,97,2500,121.678816064,26.161520702,SER,0.699386251403568,344.6835,0.0056,343.8325,0.0037,13.2502,0.0397,17.5441,0.0020,2.0922,0.0069,0.4977,0.0006,-75.5574,0.0656,344.6835,0.0056,343.8325,0.0037,13.6419,0.0249,16.9611,0.0014,1.9699,0.0044,0.4977,0.0006,-75.5574,0.0656,344.6835,0.0056,343.8325,0.0037,14.0157,0.0328,16.7203,0.0018,1.8531,0.0047,0.4977,0.0006,-75.5574,0.0656,344.6835,0.0056,343.8325,0.0037,14.4202,0.0554,16.5507,0.0029,1.7267,0.0077,0.4977,0.0006,-75.5574,0.0656
98,98,2884,212.546944749,0.86583668,SER,0.652575731105795,344.5147,0.0018,343.9853,0.0026,8.0414,0.0055,18.1690,0.0006,0.8919,0.0017,0.6029,0.0004,13.5091,0.0428,344.5147,0.0018,343.9853,0.0026,7.9663,0.0038,17.7781,0.0005,0.9579,0.0011,0.6029,0.0004,13.5091,0.0428,344.5147,0.0018,343.9853,0.0026,7.8946,0.0052,17.6366,0.0013,1.0209,0.0015,0.6029,0.0004,13.5091,0.0428,344.5147,0.0018,343.9853,0.0026,7.8170,0.0084,17.5303,0.0009,1.0891,0.0025,0.6029,0.0004,13.5091,0.0428
99,99,9884,350.146603107,-0.880911205,SER,2.54544449227747,342.1152,0.0021,345.1999,0.0017,15.6812,0.0148,16.6029,0.0006,2.0656,0.0018,0.7123,0.0003,81.5877,0.0404,342.1152,0.0021,345.1999,0.0017,18.0509,0.0126,16.2736,0.0005,1.9055,0.0013,0.7123,0.0003,81.5877,0.0404,342.1152,0.0021,345.1999,0.0017,20.3120,0.0238,16.1619,0.0009,1.7527,0.0020,0.7123,0.0003,81.5877,0.0404,342.1152,0.0021,345.1999,0.0017,22.7595,0.0390,15.9395,0.0017,1.5873,0.0033,0.7123,0.0003,81.5877,0.0404
101,101,4900,254.881782935,21.63725533,SER,0.365857378025022,345.1790,0.0023,343.5044,0.0032,9.0353,0.0065,17.2917,0.0006,0.8060,0.0019,0.4390,0.0003,36.6283,0.0310,345.1790,0.0023,343.5044,0.0032,9.1077,0.0055,17.0250,0.0006,0.8492,0.0012,0.4390,0.0003,36.6283,0.0310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.1790,0.0023,343.5044,0.0032,9.2516,0.0136,16.8461,0.0012,0.9348,0.0034,0.4390,0.0003,36.6283,0.0310
102,102,5508,55.213912582,0.434247268,SER,0.574846425832889,343.6251,0.0145,344.9283,0.0134,17.4464,0.0374,17.9801,0.0022,0.6658,0.0031,0.6209,0.0008,47.4552,0.1393,343.6251,0.0145,344.9283,0.0134,17.3433,0.0297,17.5066,0.0021,0.7715,0.0019,0.6209,0.0008,47.4552,0.1393,343.6251,0.0145,344.9283,0.0134,17.2448,0.0414,17.3033,0.0027,0.8724,0.0031,0.6209,0.0008,47.4552,0.1393,343.6251,0.0145,344.9283,0.0134,17.1383,0.0639,17.1759,0.0035,0.9815,0.0053,0.6209,0.0008,47.4552,0.1393
103,103,3505,334.926469657,14.02509855,SER,0.469350972614711,344.3293,0.0043,344.0616,0.0052,6.3323,0.0208,18.1438,0.0024,1.8149,0.0087,0.7313,0.0012,-21.3723,0.2266,344.3293,0.0043,344.0616,0.0052,6.6967,0.0160,17.6233,0.0018,1.7219,0.0060,0.7313,0.0012,-21.3723,0.2266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.3293,0.0043,344.0616,0.0052,7.4208,0.0449,17.2584,0.0048,1.5372,0.0159,0.7313,0.0012,-21.3723,0.2266
104,104,3999,317.829990602,-7.022703769,SER,0.8601008412661,344.4294,0.0221,342.2485,0.0561,36.8705,0.1662,17.9903,0.0039,0.9997,0.0065,0.3699,0.0008,-0.0661,0.1128,344.4294,0.0221,342.2485,0.0561,36.1546,0.1278,17.4724,0.0040,1.0952,0.0049,0.3699,0.0008,-0.0661,0.1128,344.4294,0.0221,342.2485,0.0561,35.4715,0.1785,17.2653,0.0054,1.1862,0.0074,0.3699,0.0008,-0.0661,0.1128,344.4294,0.0221,342.2485,0.0561,34.7321,0.2786,17.1451,0.0067,1.2848,0.0118,0.3699,0.0008,-0.0661,0.1128
105,105,1936,345.792638944,-0.812178058,SER,0.595752971467018,344.1901,0.0086,343.7935,0.0178,38.5558,0.1340,17.5919,0.0029,1.4776,0.0055,0.4360,0.0005,5.0592,0.0641,344.1901,0.0086,343.7935,0.0178,35.8226,0.0836,17.1833,0.0018,1.5269,0.0029,0.4360,0.0005,5.0592,0.0641,344.1901,0.0086,343.7935,0.0178,33.2147,0.1095,17.0630,0.0029,1.5740,0.0047,0.4360,0.0005,5.0592,0.0641,344.1901,0.0086,343.7935,0.0178,30.3917,0.1854,17.0347,0.0049,1.6249,0.0086,0.4360,0.0005,5.0592,0.0641
106,106,4698,182.410837619,0.957040384,REX,0.421773125639329,342.8323,0.0060,344.1777,0.0055,15.5347,0.0501,17.7856,0.0022,1.9959,0.0056,0.9003,0.0011,-61.8552,0.4811,342.8323,0.0060,344.1777,0.0055,16.5141,0.0366,17.3833,0.0018,1.8726,0.0036,0.9003,0.0011,-61.8552,0.4811,342.8323,0.0060,344.1777,0.0055,17.4486,0.0561,17.2120,0.0029,1.7549,0.0047,0.9003,0.0011,-61.8552,0.4811,342.8323,0.0060,344.1777,0.0055,18.4602,0.0913,17.0426,0.0040,1.6275,0.0078,0.9003,0.0011,-61.8552,0.4811
107,107,1508,144.374791735,9.552136614,SER,0.364271242135114,343.1531,0.0161,345.1976,0.0051,45.2630,0.0730,16.8764,0.0014,1.0293,0.0022,0.2648,0.0002,75.3199,0.0167,343.1531,0.0161,345.1976,0.0051,45.4993,0.0480,16.3042,0.0010,1.0672,0.0014,0.2648,0.0002,75.3199,0.0167,343.1531,0.0161,345.1976,0.0051,45.7249,0.0566,16.0898,0.0010,1.1033,0.0016,0.2648,0.0002,75.3199,0.0167,343.1531,0.0161,345.1976,0.0051,45.9690,0.0915,15.9131,0.0018,1.1424,0.0027,0.2648,0.0002,75.3199,0.0167
